id,category,query1,query2,label
449,胸膜炎,请问胸膜炎积水了肝胀又有点痛，怎么了？,请问胸膜炎积水了还有得治吗？,0
1547,胸膜炎,胸膜炎半年后每天喝点红酒行吗,喝红酒行对身体有什么危害吗,0
445,胸膜炎,请问胸膜炎积水了肝胀又有点痛，怎么了？,请问胸膜炎积水了肝胀又有点痛是为什么呀？,1
1677,胸膜炎,胸膜炎会引起脑袋胀痛吗,胸口疼肚子胀是不是胸膜炎,0
1365,胸膜炎,胸膜炎住院期间陪伴病人可以睡一快吗,照顾胸膜炎病人住院期间可以睡一块吗,1
1315,胸膜炎,"支气管肺炎,胸膜炎,不能吃什么","支气管肺炎,胸膜炎,不可以吃什么",1
1611,胸膜炎,胸膜炎治好后胸痛是复发了吗,胸痛是不是胸膜炎又复发了吗,1
266,胸膜炎,腰和后背疼是胸膜炎吗？,腰和后背疼会不会是胸膜炎？,1
1303,胸膜炎,胸膜炎一年了做什么复查？,胸膜炎一年了如何治疗,0
1136,胸膜炎,请问胸膜炎有粘连反复发作怎么办？,粘连性胸膜炎怎么治疗?,1
1265,胸膜炎,治胸膜炎用什么中成药好,治胸膜炎用哪种中成药好,1
413,胸膜炎,那请问医生有胸膜炎常时间喝什么茶好呢,胸膜炎，可以长期喝枸杞菊花茶吗？,0
1428,胸膜炎,胸膜炎会引起肋间神经痛吗,结核性胸膜炎积水排不出来怎么办,0
1110,胸膜炎,胸膜炎是什么症状?吃什么药好?,胸膜炎有哪些症状?吃什么药好?,1
1363,胸膜炎,长期坐姿不好会得胸膜炎吗,长期坐姿不好危害大吗,0
1394,胸膜炎,胸膜炎的结节影是怎么回事,结节和结节影一样吗,0
283,胸膜炎,胸膜炎症状吃什么药，可以治疗,胸膜炎症状吃什么药最好，,0
1892,胸膜炎,你好，胸膜炎建议吃什么药？,你好，胸膜炎好治吗？,0
1558,胸膜炎,淋巴颗粒能造成胸膜炎吗,胸膜炎是什么引起的,0
1594,胸膜炎,胸膜炎会引起喉咙干，痒，痛吗？,喉咙干，氧，痛吃西瓜霜管用吗,0
375,胸膜炎,胸膜炎复查需要拍CT吗,胸膜炎复查拍CT有必要吗,1
1706,胸膜炎,胸膜炎治愈后可以怀孕吗,胸膜炎治愈后能怀孩子吗,1
282,胸膜炎,胸膜炎症状吃什么药，可以治疗,胸膜炎症状吃什么药，可以治好,0
309,胸膜炎,肺炎胸膜炎是什么引起的,肺炎引起的胸膜炎是怎么回事,0
1670,胸膜炎,胸膜炎做胸腔镜手术后怎么护理,胸膜炎做胸腔镜手术后应该怎么照顾,1
1326,胸膜炎,急性胸膜炎是怎么引起的呢？,急性胸膜炎是如何引起的呢？,1
228,胸膜炎,请问胸痛难忍低烧可能是胸膜炎吗？,请问胸痛难忍低烧胸，是什么原因？,0
1500,胸膜炎,结核胸膜炎什么情况下会发热,什么情况下结核胸膜炎会发热,1
1777,胸膜炎,胸膜炎在复查阶段咳嗽请问是什么毛病,胸膜炎在复查阶段咳嗽有什么征兆？,0
366,胸膜炎,胸膜炎症状为什么反复发作,胸膜炎症状反复发作是为什么,1
1639,胸膜炎,胸膜炎会引起输卵管堵塞吗,输卵管堵塞该怎么治疗,0
1661,胸膜炎,肺炎引起的胸膜炎该怎么办,肺炎导致的胸膜炎应该怎么治疗,1
1745,胸膜炎,炎症引起的胸膜炎对胎儿影响大吗,炎症引起的胸膜炎对胎儿影响大不大？,1
278,胸膜炎,胸膜炎服药期间能吃虾吗,胸膜炎服药期间有什么注意的么,0
294,胸膜炎,胸膜炎是什么原因引起的,结合胸膜炎是什么原因引起的？,0
1249,胸膜炎,请问胸膜炎有哪些症状,请问胸膜炎有什么饮食需要注意的？.,0
1802,胸膜炎,您好我总是反复的胸口疼然后就后面左边疼是怎么了,胸膜炎有哪些症状？,0
1420,胸膜炎,胸膜炎引起肺委缩有得冶吗,胸膜炎引起肺委缩好治吗,1
432,胸膜炎,胸膜炎治疗好之后为什么还痛,胸膜炎治疗好之后有后遗症吗？,0
1596,胸膜炎,胸膜炎恢复期间为什么总是前胸痛,为什么胸膜炎恢复期间总是前胸痛,1
1440,胸膜炎,结核胸膜炎在什么情况下传染,在什么情况下会传染结核胸膜炎,1
1325,胸膜炎,急性胸膜炎是怎么引起的呢？,怎么引起急性胸膜炎,1
325,胸膜炎,孕期胸膜炎治疗对胎儿有影响吗,孕期胸膜炎治疗期间对胎儿有没有什么影响,1
1375,胸膜炎,得过胸膜炎以后再发烧会胸疼吗,得过胸膜炎以后发烧胸会疼吗,1
1221,胸膜炎,胸膜炎打头孢匹胺有用吗,胸膜炎打头孢匹胺管用吗？,1
1723,胸膜炎,胸膜炎的恶性是什么后果,胸膜炎患者饮食吃什么好,0
1692,胸膜炎,结合性胸膜炎需要注射利福平吗,注射利福平用于什么病症,0
1344,胸膜炎,胸膜炎求助胸膜炎做CT前需要打针吗？,胸膜炎求助胸膜炎做CT前要做什么？,0
256,胸膜炎,请问治疗胸膜炎可以使用激素吗?,请问使用激素可以治疗胸膜炎嘛？,1
346,胸膜炎,大动脉手术引起胸膜炎吗,大动脉手术有引起胸膜炎的可能吗,1
1887,胸膜炎,胸膜炎会导致心脏移位吗？,胸膜炎治愈后会引起心脏方面的问题吗？,0
1360,胸膜炎,长期坐姿不好会得胸膜炎吗,长期坐姿不好可能得胸膜炎吗,1
1789,胸膜炎,吃东西左胸口疼有什么好的办法能够根治吗,吃东西左胸口疼是为什么？,0
1652,胸膜炎,结核胸膜炎能同时喝补血的吗,结核胸膜炎患者用隔离吗,0
377,胸膜炎,胸膜炎复查需要拍CT吗,得了什么病需要拍CT,0
1372,胸膜炎,没得过肺病的人会得胸膜炎吗,没得过肺病的人日常应该注意什么,0
1839,胸膜炎,胸膜炎复查是要照胸片吗,肺结核复发拍胸片看得出来吗？,0
1301,胸膜炎,胸膜炎一年了做什么复查？,胸膜炎一年了做一些什么复查？,1
1495,胸膜炎,如何检查出开放性结核胸膜炎,怎样才能检查出开放性结核胸膜炎,1
1127,胸膜炎,胸膜炎结核，冶疗10天，还需要继续治疗吗,胸膜炎结核，治疗周期大概多久？,0
446,胸膜炎,请问胸膜炎积水了肝胀又有点痛，怎么了？,请问胸膜炎积水了肝胀又有点痛是怎么回事？,1
1679,胸膜炎,胸膜炎会引起脑袋胀痛吗,脑袋胀痛做ct有必要吗,0
262,胸膜炎,肺部感染胸膜炎好治疗吗？,胸膜炎的引起的肺部感染治疗困难吗？,0
1576,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后胸还痛怎么办,1
1613,胸膜炎,胸膜炎治好后胸痛是复发了吗,胸痛是咋回事,0
1353,胸膜炎,贞芪扶正颗粒可以辅助治疗胸膜炎吗,贞芪扶正颗粒是中药还是西药,0
1658,胸膜炎,刚断了胸膜炎的药还会得肾结核吗,刚断了胸膜炎的药应该注意什么,0
1366,胸膜炎,胸膜炎住院期间陪伴病人可以睡一快吗,胸膜炎住院期间陪伴病人一块睡可以吗,1
1146,胸膜炎,请问胸膜炎吃药多久有效果？,请问胸膜炎吃药有效果需要多长时间？,1
1599,胸膜炎,胸膜炎恢复期间为什么总是前胸痛,胸膜炎恢复期间能运动吗,0
1550,胸膜炎,细菌胸膜炎吃什么消炎药,细菌胸膜炎能吃什么消炎药,1
345,胸膜炎,大动脉手术引起胸膜炎吗,大动脉手术能不能引起胸膜炎,1
332,胸膜炎,渗透性胸膜炎结核能治好吗,渗透性胸膜炎结核需要做什么检查,0
1618,胸膜炎,胸膜炎能在幼儿园上班吗,胸膜炎能在家保守治疗吗,0
1187,胸膜炎,胸膜炎治疗不当会产生什么后果,胸膜炎治疗不当怎么办,0
353,胸膜炎,胸膜炎后遗症吃什么中药,胸膜炎后遗症该注意什么,0
1568,胸膜炎,肺炎胸膜炎会引起室早吗？,肺炎胸膜炎有什么症状,0
430,胸膜炎,胸膜炎治疗好之后为什么还痛,胸膜炎治疗好之后还痛是什么原因？,1
1309,胸膜炎,胸膜炎可以根治吗严重吗,胸膜炎严不严重怎么治疗,0
1817,胸膜炎,患了胸膜炎正在吃药治疗能喝酒吗,胸膜炎病人有什么需要注意的事项？,0
1323,胸膜炎,"支气管肺炎,胸膜炎,不能吃什么",支气管肺炎需要住院治疗吗,0
1484,胸膜炎,胸膜炎会双侧肋骨疼吗?,双侧肋骨疼需要拍片吗,0
1244,胸膜炎,胸膜炎治愈后会有后遗症吗？,胸膜炎治愈后会有什么症状吗？,0
1896,胸膜炎,得胸膜炎有什么症状？请详细说说,胸膜炎的症状表现是什么？,1
1742,胸膜炎,右胸拉伤感染会引起胸膜炎吗,右胸拉伤多久可以好,0
1308,胸膜炎,胸膜炎可以根治吗严重吗,支气管炎，胸膜炎如何治疗？严重吗？,0
1359,胸膜炎,肿瘤性胸膜炎是什么引起的,肿瘤性胸膜炎是胸痛胸闷吗,0
1859,胸膜炎,胸膜炎可以治疗嘛？,胸膜炎患者适宜服用什么药？,0
238,胸膜炎,请问判定是不是胸膜炎要做什么检查？,请问判定是不是胸膜炎要去哪做查？,0
1121,胸膜炎,胸膜炎的治疗方法有哪些?,胸膜炎有什么方法治疗,1
254,胸膜炎,请问得了胸膜炎要注意什么？,请问我得了胸膜炎我需要注意食用的东西有哪,0
241,胸膜炎,请问结合性胸膜炎吃哪几种药？,适合结合性胸膜炎吃的药有几种？,1
1602,胸膜炎,长期久坐会得胸膜炎吗？,长期久坐有什么危害,0
1245,胸膜炎,请问胸膜炎有哪些症状,胸膜炎的症状有哪些啊？,1
1354,胸膜炎,贞芪扶正颗粒可以辅助治疗胸膜炎吗,贞芪扶正颗粒有提高人免疫力的功效吗,0
250,胸膜炎,请问得了胸膜炎要注意什么？,请问得了胸膜炎有什么需要注意的？,1
389,胸膜炎,结合性胸膜炎积水怎么控制,结合性胸膜炎积水治疗起来麻烦吗,0
1572,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎好治吗,0
1595,胸膜炎,胸膜炎恢复期间为什么总是前胸痛,胸膜炎恢复期间总是前胸痛为什么,1
1522,胸膜炎,什么样的人容易得胸膜炎,容易得胸膜炎该怎么预防,0
1683,胸膜炎,胸膜炎患者康复后可多喝苦菜泡茶吗,苦菜泡茶能治病吗,0
1809,胸膜炎,请问头孢氨苄甲氧苄啶片可以胸膜炎吗,请问头孢氨苄甲氧苄啶片有什么适应症？,0
1113,胸膜炎,胸膜炎是什么症状?吃什么药好?,胸膜炎的症状该吃什么药,0
419,胸膜炎,结合性胸膜炎已经半年了，什么时候会好,结合性胸膜炎是什么病？,0
1246,胸膜炎,请问胸膜炎有哪些症状,胸膜炎有哪些症状表现,1
1286,胸膜炎,包裹性胸膜炎手术后还会复发吗,包裹性胸膜炎手术后是否会复发,1
1873,胸膜炎,椒目葶苈汤可以治疗胸膜炎吗,怎样治疗胸膜炎？,0
1831,胸膜炎,头孢克肟颗粒孕妇（4个月）能用吗感冒,孕妇（4个月）感冒可否服用头孢克肟颗粒？,1
1251,胸膜炎,胸膜炎饮食需要注意什么？,胸膜炎的饮食要注意什么？,1
1824,胸膜炎,胸膜炎严重吗会有什么表现,胸膜炎的病因是什么？,0
336,胸膜炎,得过胸膜炎后可以生小孩吗,得过胸膜炎后生宝宝可以吗,1
1619,胸膜炎,胸膜炎能在幼儿园上班吗,胸膜炎患者不能去什么地方,0
1549,胸膜炎,胸膜炎半年后每天喝点红酒行吗,胸膜炎半年能要孩子吗,0
355,胸膜炎,胸膜炎 清肺十八味丸在哪里有卖的什么价,在哪里有卖胸膜炎清肺十八味丸，多少钱,1
1229,胸膜炎,胸膜炎抽水出血丝怎么回事,胸膜炎抽水出血丝如何治理,0
1496,胸膜炎,如何检查出开放性结核胸膜炎,开放性结核胸膜炎怎么检查,1
1849,胸膜炎,胸膜炎在复查阶段咳嗽总是不好怎么办,胸膜炎有哪些症状？,0
1737,胸膜炎,不发烧咳嗽会得胸膜炎吗,胸膜炎除了胸痛胸闷还有什么症状,0
1512,胸膜炎,胸膜炎治不好是怎么回事,胸膜炎治好有没有后遗症,0
1402,胸膜炎,检查有没胸膜炎要做什么检查,检查有没胸膜炎需要带什么东西,0
371,胸膜炎,"胸膜炎怎么治疗,能治好吗",得了胸膜炎好不好治,1
1509,胸膜炎,得过胸膜炎胸片能看出来吗,得过胸膜炎会得其他病吗？,0
1828,胸膜炎,胸膜炎复发的概率有多大复发了还能治吗,胸膜炎不复发有什么症状？,0
1848,胸膜炎,胸膜炎在复查阶段咳嗽总是不好怎么办,胸膜炎需要治疗多久？,0
1214,胸膜炎,胸膜炎可以喝铁打药酒吗？,胸膜炎怎么治疗？,0
422,胸膜炎,治疗胸膜炎的方法有哪些,胸膜炎病人有什么需要注意的事项？,0
1332,胸膜炎,肺炎引起胸膜炎吃什么药最好？,肺部感染 如肺炎引起的胸膜炎该吃什么药,0
379,胸膜炎,胸膜炎复查需要拍CT吗,拍CT前能不能吃饭喝水,0
1339,胸膜炎,胸膜炎应该先看什么科？,胸膜炎严重吗？,0
1215,胸膜炎,胸膜炎好了胸疼怎么回事,胸膜炎好了胸疼什么原因？,1
1586,胸膜炎,"胸膜炎积水,需要抽水怎么抽","胸膜炎积水,应该怎么抽水",1
433,胸膜炎,胸膜炎治疗好之后为什么还痛,胸膜炎能不能根治？,0
1277,胸膜炎,胸膜炎、胸部疼痛怎么办,结核胸膜炎胸疼怎么办,0
1387,胸膜炎,胸膜炎会引起反复发烧吗,结核性胸膜炎有什么特征,0
1159,胸膜炎,请问右上腹肋间痛是胸膜炎吗？,请问右上腹肋间痛是怎么回事？,0
1218,胸膜炎,胸膜炎好了胸疼怎么回事,胸膜炎抽水后呼吸胸部疼痛，怎么回事？,0
370,胸膜炎,"胸膜炎怎么治疗,能治好吗",得了胸膜炎能治愈吗,1
1371,胸膜炎,没得过肺病的人会得胸膜炎吗,没得过肺病的人会可能得胸膜炎吗,1
311,胸膜炎,肺炎胸膜炎是什么引起的,是什么引起肺炎胸膜炎的,1
1691,胸膜炎,结合性胸膜炎需要注射利福平吗,结合性胸膜炎注射利福平有必要吗,1
1624,胸膜炎,男朋友咬破胸部会得胸膜炎吗,男朋友咬破胸部会有其他并发症吗,0
1607,胸膜炎,右侧胸膜炎为什么左胸偶尔疼痛,右侧胸膜炎需不需要拍片,0
1275,胸膜炎,胸膜炎、胸部疼痛怎么办,胸膜炎胸部痛怎么治疗,1
385,胸膜炎,结合性胸膜炎积水怎么控制,怎么控制结合性胸膜炎积水,1
1498,胸膜炎,如何检查出开放性结核胸膜炎,开放性结核胸膜炎会不会癌变,0
1632,胸膜炎,胸膜炎与穿内衣的松紧有关吗,胸膜炎好了能喝酒吗,0
1220,胸膜炎,胸膜炎打头孢匹胺有用吗,胸膜炎打头孢匹胺有效果吗,1
1838,胸膜炎,胸膜炎复查是要照胸片吗,请问胸膜炎是拍胸片能检查得出来吗？,0
1689,胸膜炎,剧烈运动后喝水为什么会得胸膜炎,剧烈运动后能不能马上喝水,0
1583,胸膜炎,胸膜炎康复后能喝啤酒吗,胸膜炎康复后胸痛怎么办,0
1469,胸膜炎,得过胸膜炎能保重大疾病险吗,得过胸膜炎治愈后用不用定期检查,0
1397,胸膜炎,结核胸膜炎消炎一星期会有好转吗,结核胸膜炎用吃消炎药吗,0
234,胸膜炎,请问胸膜炎哪些项目需要复查？,请问胸膜炎要做哪些检查？,0
1676,胸膜炎,胸膜炎会引起脑袋胀痛吗,引起脑袋胀痛会是胸膜炎吗,1
312,胸膜炎,肺炎胸膜炎是什么引起的,肺炎胸膜炎是一种病毒吗,0
1380,胸膜炎,胸膜炎症为什么会引起肋间神经痛,胸膜炎症怎么会引起肋间神经痛,1
1450,胸膜炎,胸膜炎照x光可以查出来吗,照x光可以查出来胸膜炎吗,1
1536,胸膜炎,胸膜炎与戒白粉有关系吗,胸膜炎与戒白粉关系大吗,1
1673,胸膜炎,胸膜炎做胸腔镜手术后怎么护理,胸膜炎做胸腔镜手术前做什么检查,0
1417,胸膜炎,血常规能检查胸膜炎吗？,胸膜炎需要做血常规吗,0
1410,胸膜炎,牙龈发炎会引发胸膜炎吗,胸膜炎能由牙龈发炎引发吗,1
1581,胸膜炎,胸膜炎康复后能喝啤酒吗,胸膜炎康复后喝啤酒可以吗,1
1825,胸膜炎,胸膜炎复发的概率有多大复发了还能治吗,胸膜炎复发几率多大复发了是否能治？,1
1890,胸膜炎,你好，胸膜炎建议吃什么药？,你好，胸膜炎患者适宜服用什么药？,1
1881,胸膜炎,医生您好:请问您胸膜炎是由什么引起的？,胸膜炎是由什么造成的？,1
245,胸膜炎,请问风湿性胸膜炎是什么？,请问什么是风湿性胸膜炎？,1
1438,胸膜炎,咳漱会引发胸膜炎复发吗,咳漱会引发高烧吗,0
408,胸膜炎,纤维素性胸膜炎是什么病,纤维素性胸膜炎有哪些治疗方法？,0
1430,胸膜炎,胸膜炎会导致蛋白流失吗？,胸膜炎有可能导致蛋白流失吗？,1
1317,胸膜炎,"支气管肺炎,胸膜炎,不能吃什么","支气管肺炎,胸膜炎,不能干什么？",0
1148,胸膜炎,请问胸膜炎吃药多久有效果？,请问胸膜炎吃药能治愈吗？,0
1894,胸膜炎,你好，胸膜炎建议吃什么药？,胸膜炎的症状表现是什么？,0
1597,胸膜炎,胸膜炎恢复期间为什么总是前胸痛,胸膜炎恢复期间用补营养品吗,0
1630,胸膜炎,胸膜炎与穿内衣的松紧有关吗,胸膜炎与穿内衣的松紧有没有关系,1
1117,胸膜炎,胸膜炎做什么检查能查出?,胸膜炎应该做什么检查？,0
1736,胸膜炎,不发烧咳嗽会得胸膜炎吗,不发烧咳嗽得胸膜炎可能性大吗,1
1318,胸膜炎,"支气管肺炎,胸膜炎,不能吃什么","支气管肺炎,胸膜炎,怎么治疗",0
1291,胸膜炎,胸膜炎的症状该吃什么药,胸膜炎的症状该吃哪种药,1
374,胸膜炎,"胸膜炎怎么治疗,能治好吗",胸闷胸痛引起的胸膜炎不治疗能自愈吗,0
1756,胸膜炎,胸膜炎人可以喝羊奶粉吗,胸膜炎病人适宜喝羊奶粉吗？,1
1377,胸膜炎,得过胸膜炎以后再发烧会胸疼吗,得过胸膜炎以后发烧病情会不会加重,0
1733,胸膜炎,没有得过胸膜炎怎么会胸膜增厚,得了什么病能引起胸膜增厚,0
1663,胸膜炎,肺炎引起的胸膜炎该怎么办,肺炎会引起其他病吗,0
1743,胸膜炎,右胸拉伤感染会引起胸膜炎吗,右胸拉伤呼吸疼痛是什么病,0
1580,胸膜炎,胸膜炎康复后能喝啤酒吗,胸膜炎康复后能不能喝啤酒,1
343,胸膜炎,结核胸膜炎是怎么引起的,结核胸膜炎好治吗,0
1804,胸膜炎,您好我总是反复的胸口疼然后就后面左边疼是怎么了,胸膜炎有哪些治疗方法？,0
1725,胸膜炎,外伤会导致胸膜炎吗,外伤有可能导致胸膜炎吗,1
1666,胸膜炎,有胸膜炎的心电图正常吗？,有胸膜炎的检查心电图正常吗？,1
1267,胸膜炎,治胸膜炎用什么中成药好,治胸膜炎的方法,0
1803,胸膜炎,您好我总是反复的胸口疼然后就后面左边疼是怎么了,反复的胸口疼然后就后面左边疼是胸膜炎犯了吗？,0
438,胸膜炎,胸膜炎吃什么药好用，我是开大货车,骨结核怎么治疗？,0
1328,胸膜炎,急性胸膜炎是怎么引起的呢？,急性胸膜炎怎么治疗,0
1637,胸膜炎,胸膜炎会引起输卵管堵塞吗,输卵管堵塞会怀孕吗,0
1149,胸膜炎,请问胸膜炎吃药多久有效果？,请问胸膜炎除了吃药还有什么其他方法吗？,0
1646,胸膜炎,慢性胸膜炎做ct能看出来来吗,慢性胸膜炎做ct能不能看出来,1
390,胸膜炎,胸膜炎对男了阴茎有影响吗,胸膜炎对男了阴茎影响大吗,1
1171,胸膜炎,请问包裹性的结合胸膜炎怎样根治？,请问如何根治包裹性的结合胸膜炎？,1
1707,胸膜炎,胸膜炎治愈后可以怀孕吗,怀孕不能吃什么药,0
318,胸膜炎,中药能治好结核胸膜炎吗,结核胸膜炎严重吗,0
1111,胸膜炎,胸膜炎是什么症状?吃什么药好?,胸膜炎症状是什么?吃什么药好?,1
352,胸膜炎,胸膜炎后遗症吃什么中药,胸膜炎后遗症都有什么表现,0
1312,胸膜炎,胸膜炎是什么原因引起的？,胸膜炎好治疗吗,0
1193,胸膜炎,结核胸膜炎，已经腹水了,结核胸膜炎，已经腹水了，会不会致死？,0
1864,胸膜炎,结核胸膜炎引发肠梗阻能彻底治愈吗？,小分子微创可以彻底治愈强直性脊柱炎吗？,0
407,胸膜炎,纤维素性胸膜炎是什么病,纤维素性胸膜炎有哪些症状？,0
1472,胸膜炎,支气管堵塞会引起胸膜炎吗,支气管的症状是什么,0
1700,胸膜炎,得过胸膜炎公考报名用填写吗,得过胸膜炎公考报名需要填写吗,1
1695,胸膜炎,肺炎引起的胸膜炎疼痛怎么止住?,肺炎引起的胸膜炎疼痛应该如何止疼,1
1616,胸膜炎,胸膜炎能在幼儿园上班吗,胸膜炎可以在幼儿园上班吗,1
1528,胸膜炎,治疗胸膜炎时胸水多了怎么回事？,治疗胸膜炎时胸水多了排不出来咋办,0
1570,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎用什么药效果好,1
1234,胸膜炎,胸闷疼后背难受是胸膜炎吗,胸闷疼后背难受是什么病症吗？,0
1770,胸膜炎,胸膜炎在复查阶段咳嗽请问是什么毛病,胸膜炎在复查阶段咳嗽这是什么疾病？,1
1188,胸膜炎,胸膜炎治疗不当会产生什么后果,胸膜炎治疗不当后果严重吗,0
369,胸膜炎,胸膜炎症状为什么反复发作,胸膜炎症状用吃药吗,0
1441,胸膜炎,结核胸膜炎在什么情况下传染,在什么情况下有可能传染结核胸膜炎,1
1608,胸膜炎,右侧胸膜炎为什么左胸偶尔疼痛,左胸偶尔疼痛是得了心脏病吗,0
261,胸膜炎,肺部感染胸膜炎好治疗吗？,肺部感染胸膜炎治疗困难吗？,1
1399,胸膜炎,结核胸膜炎消炎一星期会有好转吗,结核胸膜炎是怎么得的,0
1573,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎都有什么症状,0
1207,胸膜炎,胸膜炎做CT能查出来吗,胸透和胸部CT能检查胸膜炎吗？,0
1764,胸膜炎,胸膜炎能转变成胸腺瘤吗,胸腺瘤和胸膜炎有什么区别？,0
1708,胸膜炎,胸膜炎治愈后可以怀孕吗,胸膜炎治愈后能喝家人一起吃吗,0
1530,胸膜炎,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人可以长寿吗,1
1475,胸膜炎,胸膜炎活动时疼痛会加重吗,胸膜炎活动时疼痛有加重的可能性吗？,1
1182,胸膜炎,细菌性胸膜炎应如何治疗可治愈吗,细菌性胸膜炎应如何治疗,0
1137,胸膜炎,请问胸膜炎有粘连反复发作怎么办？,干性胸膜炎右侧轻度粘连复发怎么办？,0
434,胸膜炎,胸膜炎治疗好之后为什么还痛,胸膜炎有什么好的治疗方法？,0
291,胸膜炎,胸膜炎是什么原因引起的,一般都是什么原因引起的胸膜炎？,1
1791,胸膜炎,结核性渗出性胸膜炎是什么病,结核性渗出性胸膜炎是怎么定义的？,1
1449,胸膜炎,结合性胸膜炎检查x光能看出问题吗,结合性胸膜炎是肺结核吗,0
1445,胸膜炎,结合性胸膜炎检查x光能看出问题吗,检查x光能看出结合性胸膜炎有问题吗,1
1716,胸膜炎,胸膜炎是怎么引起的怕生气吗,胸膜炎是怎么引起的，跟生气有关系吗,1
1642,胸膜炎,胸膜炎吃什么可以消除积水,胸膜炎胸痛吃什么可以减轻,0
1579,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后跟没生病前一样吗,0
1168,胸膜炎,请问干性胸膜炎用什么药？,请问干性胸膜炎用什么药最好？,0
1760,胸膜炎,胸膜炎能转变成胸腺瘤吗,胸膜炎会演变成胸腺瘤吗？,1
1523,胸膜炎,什么样的人容易得胸膜炎,预防胸膜炎的小妙招是什么,0
1701,胸膜炎,得过胸膜炎公考报名用填写吗,公考报名用不用填写得过胸膜炎,1
1682,胸膜炎,胸膜炎患者康复后可多喝苦菜泡茶吗,胸膜炎患者康复后做剧烈运动可以吗,0
1135,胸膜炎,请问胸膜炎有粘连反复发作怎么办？,请问胸膜炎两层互相粘连了怎么办,1
443,胸膜炎,胸膜炎如何治疗？饮食方面有哪些建议？,胸膜炎的症状表现是什么？,0
1767,胸膜炎,为什么后背左边酸以前有过胸膜炎,胸膜炎治好有后遗症吗？,0
248,胸膜炎,请问风湿性胸膜炎是什么？,请问风湿性胸膜炎吃什么药好？,0
230,胸膜炎,请问胸膜炎哪些项目需要复查？,请问胸膜炎哪几个项目需要复查？,1
427,胸膜炎,胸膜炎有什么不能吃的？,胸膜炎有什么症状？,0
1577,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后不能吃什么,0
1465,胸膜炎,得过胸膜炎能保重大疾病险吗,得过胸膜炎可以保重大疾病险吗？,1
1622,胸膜炎,男朋友咬破胸部会得胸膜炎吗,男朋友咬破胸部怎么样清理,0
1675,胸膜炎,胸膜炎会引起脑袋胀痛吗,胸膜炎有可能引起脑袋胀痛吗,1
1165,胸膜炎,请问干性胸膜炎用什么药？,你好：我是干性胸膜炎，请问用能什么药治疗,1
405,胸膜炎,纤维素性胸膜炎是什么病,纤维素性胸膜炎是怎样的病？,1
1138,胸膜炎,请问胸膜炎有粘连反复发作怎么办？,请问胸膜炎有粘连反复发作是什么原因？,0
1119,胸膜炎,胸膜炎做什么检查能查出?,胸膜炎要做哪些检查？,0
1684,胸膜炎,胸膜炎患者康复后可多喝苦菜泡茶吗,多喝苦菜泡茶能预防疾病吗,0
233,胸膜炎,请问胸膜炎哪些项目需要复查？,请问胸膜炎查有必要吗？,0
1414,胸膜炎,牙龈发炎会引发胸膜炎吗,牙龈发炎红肿有什么小妙招,0
1144,胸膜炎,请问胸膜炎积水术后还会复发吗？,请问胸膜炎积水术后生活有什么要注意的？,0
1755,胸膜炎,胸膜炎人可以喝羊奶粉吗,胸膜炎患者能不能喝羊奶粉？,1
1762,胸膜炎,胸膜炎能转变成胸腺瘤吗,胸腺瘤要开刀吗？,0
441,胸膜炎,胸膜炎如何治疗？饮食方面有哪些建议？,胸膜炎应该怎么治疗？在饮食上有什么建议？,1
244,胸膜炎,请问结合性胸膜炎吃哪几种药？,请问结合性胸膜炎有什么症状？吃哪几种药？,0
1827,胸膜炎,胸膜炎复发的概率有多大复发了还能治吗,胸膜炎不不复发该怎么办？,0
1423,胸膜炎,胸膜炎引起肺委缩有得冶吗,胸膜炎引起肺委缩该怎么解决,0
242,胸膜炎,请问结合性胸膜炎吃哪几种药？,请问结合性胸膜炎吃什么药？,0
246,胸膜炎,请问风湿性胸膜炎是什么？,请问风湿性胸膜炎是什么病？,1
1820,胸膜炎,胸膜炎严重吗会有什么表现,胸膜炎是否严重会有什么症状表现？,1
239,胸膜炎,请问判定是不是胸膜炎要做什么检查？,请问判定是不是胸膜炎有哪些方法？,0
1289,胸膜炎,包裹性胸膜炎手术后还会复发吗,包裹性胸膜炎手术后饮食有什么需要注意的,0
1461,胸膜炎,胸膜炎跟心情不好有关系吗,心情不好跟胸膜炎有关系吗？,1
1753,胸膜炎,胸膜炎疼和乳腺疼怎么区别,乳腺脓肿后引起胸膜炎淋巴结怎么治疗？,0
1519,胸膜炎,胸膜炎患者是怎么抗病的,胸膜炎患者应该保持什么心情,0
1334,胸膜炎,肺炎引起胸膜炎吃什么药最好？,肺炎引起胸膜炎严重吗？,0
1898,胸膜炎,得胸膜炎有什么症状？请详细说说,胸膜炎好治吗？,0
1447,胸膜炎,结合性胸膜炎检查x光能看出问题吗,结合性胸膜炎属于常见的一种疾病吗,0
1506,胸膜炎,得过胸膜炎胸片能看出来吗,胸片能看出来得过胸膜炎吗,1
